sale_line_id,transaction_id,sale_datetime,product_id,quantity,unit_selling_price,unit_cost,discount_mmk,payment_method
SL0000330,T000220,2026-06-07 14:13:00,P024,1,5650.0,4800,0,Cash
SL0000331,T000221,2026-06-07 13:42:00,P024,1,5650.0,4800,0,Cash
SL0000332,T000221,2026-06-07 13:42:00,P031,1,6800.0,4750,0,Cash
SL0000333,T000221,2026-06-07 13:42:00,P008,1,1450.0,1200,0,KBZPay
SL0000334,T000222,2026-06-07 14:32:00,P006,1,6750.0,4750,0,Cash
SL0000335,T000223,2026-06-07 09:21:00,P004,1,2300.0,1700,0,Cash
SL0000336,T000223,2026-06-07 09:21:00,P020,1,9600.0,7050,0,Cash
SL0000337,T000224,2026-06-07 15:50:00,P018,1,11000.0,7950,0,KBZPay
SL0000338,T000224,2026-06-07 15:50:00,P017,1,8050.0,6850,0,Cash
SL0000339,T000224,2026-06-07 15:50:00,P005,1,8700.0,6300,0,Cash
SL0000340,T000225,2026-06-07 11:31:00,P039,1,9350.0,7550,0,Cash
SL0000341,T000226,2026-06-07 15:13:00,P024,1,5650.0,4800,0,KBZPay
SL0000342,T000227,2026-06-07 10:37:00,P019,1,3050.0,2500,0,KBZPay
SL0000343,T000227,2026-06-07 10:37:00,P020,1,9600.0,7050,0,Cash
SL0000344,T000227,2026-06-07 10:37:00,P005,3,8700.0,6300,0,Cash
SL0000345,T000228,2026-06-07 08:44:00,P011,1,5600.0,4100,0,Cash
SL0000346,T000228,2026-06-07 08:44:00,P004,1,2300.0,1700,0,KBZPay
SL0000347,T000229,2026-06-07 10:57:00,P005,2,8700.0,6300,0,KBZPay
SL0000348,T000230,2026-06-07 07:18:00,P034,1,6900.0,5900,0,WavePay
SL0000349,T000231,2026-06-07 16:28:00,P012,2,9800.0,8800,0,KBZPay
SL0000350,T000231,2026-06-07 16:28:00,P015,1,1050.0,750,0,Cash
SL0000351,T000232,2026-06-07 13:07:00,P020,3,9600.0,7050,0,Cash
SL0000352,T000233,2026-06-07 15:13:00,P039,1,9350.0,7550,0,Cash
SL0000353,T000234,2026-06-07 15:08:00,P028,1,950.0,750,0,KBZPay
SL0000354,T000234,2026-06-07 15:08:00,P039,1,9350.0,7550,450,Cash
SL0000355,T000234,2026-06-07 15:08:00,P008,1,1450.0,1200,0,Cash
SL0000356,T000235,2026-06-08 15:44:00,P012,1,9800.0,8800,0,Cash
SL0000357,T000236,2026-06-08 12:25:00,P026,1,8650.0,7250,0,Cash
SL0000358,T000236,2026-06-08 12:25:00,P033,2,550.0,450,50,Cash
SL0000359,T000236,2026-06-08 12:25:00,P039,2,9350.0,7550,0,KBZPay
SL0000360,T000237,2026-06-08 16:52:00,P037,2,4650.0,3300,0,Cash
SL0000361,T000237,2026-06-08 16:52:00,P038,1,4500.0,3300,0,WavePay
SL0000362,T000238,2026-06-08 09:31:00,P005,1,8700.0,6300,0,Cash
SL0000363,T000239,2026-06-08 12:56:00,P037,1,4650.0,3300,0,Cash
SL0000364,T000239,2026-06-08 12:56:00,P038,2,4500.0,3300,0,Cash
SL0000365,T000240,2026-06-08 13:53:00,P034,1,6900.0,5900,350,Cash
SL0000366,T000241,2026-06-08 15:13:00,P029,1,9250.0,7400,0,KBZPay
SL0000367,T000242,2026-06-08 15:24:00,P019,1,3050.0,2500,0,KBZPay
SL0000368,T000243,2026-06-08 17:30:00,P035,1,10250.0,8150,0,Cash
SL0000369,T000244,2026-06-08 07:44:00,P014,1,10450.0,8900,0,KBZPay
SL0000370,T000244,2026-06-08 07:44:00,P019,1,3050.0,2500,0,Cash
SL0000371,T000245,2026-06-08 11:25:00,P034,1,6900.0,5900,0,WavePay
SL0000372,T000245,2026-06-08 11:25:00,P029,1,9250.0,7400,0,WavePay
SL0000373,T000245,2026-06-08 11:25:00,P033,1,550.0,450,0,Cash
SL0000374,T000246,2026-06-08 15:56:00,P030,1,9850.0,8500,0,WavePay
SL0000375,T000247,2026-06-08 17:09:00,P012,1,9800.0,8800,0,Cash
SL0000376,T000248,2026-06-08 11:57:00,P024,1,5650.0,4800,0,Cash
SL0000377,T000248,2026-06-08 11:57:00,P013,1,8950.0,6450,0,Cash
SL0000378,T000249,2026-06-08 17:25:00,P009,1,9500.0,7150,0,Cash
SL0000379,T000250,2026-06-08 14:08:00,P033,1,550.0,450,0,KBZPay
SL0000380,T000250,2026-06-08 14:08:00,P018,1,11000.0,7950,0,Cash
SL0000381,T000250,2026-06-08 14:08:00,P006,1,6750.0,4750,0,KBZPay
SL0000382,T000251,2026-06-08 07:50:00,P039,1,9350.0,7550,0,KBZPay
SL0000383,T000252,2026-06-08 07:15:00,P015,2,1050.0,750,100,Cash
SL0000384,T000253,2026-06-08 21:10:00,P034,4,6900.0,5900,0,Cash
SL0000385,T000254,2026-06-08 12:10:00,P011,1,5600.0,4100,0,Cash
SL0000386,T000254,2026-06-08 12:10:00,P015,1,1050.0,750,0,Cash
SL0000387,T000255,2026-06-08 07:04:00,P007,2,2750.0,2400,0,Cash
SL0000388,T000256,2026-06-08 11:23:00,P006,1,6750.0,4750,0,Cash
SL0000389,T000257,2026-06-08 13:53:00,P028,1,950.0,750,50,Cash
SL0000390,T000257,2026-06-08 13:53:00,P011,2,5600.0,4100,0,Cash
SL0000391,T000257,2026-06-08 13:53:00,P033,1,550.0,450,0,Cash
SL0000392,T000258,2026-06-08 17:02:00,P024,1,5650.0,4800,0,WavePay
SL0000393,T000259,2026-06-08 14:14:00,P005,2,8700.0,6300,0,WavePay
SL0000394,T000260,2026-06-08 11:55:00,P006,1,6750.0,4750,0,Cash
SL0000395,T000260,2026-06-08 11:55:00,P019,2,3050.0,2500,0,WavePay
SL0000396,T000261,2026-06-08 11:33:00,P013,1,8950.0,6450,0,Cash
SL0000397,T000262,2026-06-08 09:51:00,P012,1,9800.0,8800,500,Cash
SL0000398,T000262,2026-06-08 09:51:00,P016,3,10700.0,8500,0,Cash
SL0000399,T000263,2026-06-08 16:59:00,P025,1,2450.0,2150,0,Cash
SL0000400,T000264,2026-06-08 17:17:00,P018,3,11000.0,7950,0,Cash
SL0000401,T000265,2026-06-08 07:11:00,P003,1,7250.0,5200,0,Cash
SL0000402,T000266,2026-06-08 07:57:00,P029,1,9250.0,7400,0,Cash
SL0000403,T000267,2026-06-08 09:35:00,P020,1,9600.0,7050,0,KBZPay
SL0000404,T000268,2026-06-08 19:19:00,P027,1,600.0,500,0,Cash
SL0000405,T000269,2026-06-08 08:12:00,P024,1,5650.0,4800,0,KBZPay
SL0000406,T000270,2026-06-08 10:38:00,P035,2,10250.0,8150,0,Cash
SL0000407,T000270,2026-06-08 10:38:00,P033,1,550.0,450,0,Cash
SL0000408,T000271,2026-06-08 13:03:00,P020,1,9600.0,7050,0,Cash
SL0000409,T000271,2026-06-08 13:03:00,P030,1,9850.0,8500,0,WavePay
SL0000410,T000272,2026-06-09 13:45:00,P014,1,10450.0,8900,0,KBZPay
SL0000411,T000273,2026-06-09 08:01:00,P030,1,9850.0,8500,0,Cash
SL0000412,T000273,2026-06-09 08:01:00,P037,3,4650.0,3300,0,Cash
SL0000413,T000274,2026-06-09 15:04:00,P010,1,7200.0,5600,0,KBZPay
SL0000414,T000275,2026-06-09 10:39:00,P032,1,10850.0,8500,0,KBZPay
SL0000415,T000275,2026-06-09 10:39:00,P005,1,8700.0,6300,0,KBZPay
SL0000416,T000276,2026-06-09 11:52:00,P018,3,11000.0,7950,0,Cash
SL0000417,T000277,2026-06-09 17:38:00,P021,1,10450.0,8200,500,Cash
SL0000418,T000277,2026-06-09 17:38:00,P036,1,6250.0,4350,0,WavePay
SL0000419,T000278,2026-06-09 09:59:00,P036,1,6250.0,4350,0,Cash
SL0000420,T000278,2026-06-09 09:59:00,P037,1,4650.0,3300,0,Cash
SL0000421,T000279,2026-06-09 15:24:00,P017,2,8050.0,6850,0,KBZPay
SL0000422,T000279,2026-06-09 15:24:00,P009,1,9500.0,7150,0,Cash
SL0000423,T000280,2026-06-09 12:53:00,P015,2,1050.0,750,0,KBZPay
SL0000424,T000281,2026-06-09 13:39:00,P003,3,7250.0,5200,0,KBZPay
SL0000425,T000282,2026-06-09 10:23:00,P015,1,1050.0,750,0,WavePay
SL0000426,T000283,2026-06-09 12:17:00,P037,1,4650.0,3300,0,Cash
SL0000427,T000284,2026-06-09 11:01:00,P007,1,2750.0,2400,0,KBZPay
SL0000428,T000285,2026-06-09 18:06:00,P028,1,950.0,750,0,Cash
SL0000429,T000286,2026-06-09 15:42:00,P019,1,3050.0,2500,0,Cash
SL0000430,T000287,2026-06-09 10:31:00,P022,1,8800.0,7450,0,Cash
SL0000431,T000288,2026-06-09 14:20:00,P039,1,9350.0,7550,0,Cash
SL0000432,T000289,2026-06-09 12:36:00,P020,1,9600.0,7050,0,Cash
SL0000433,T000290,2026-06-09 16:27:00,P039,3,9350.0,7550,0,Cash
SL0000434,T000290,2026-06-09 16:27:00,P002,1,9700.0,7950,0,WavePay
SL0000435,T000290,2026-06-09 16:27:00,P006,1,6750.0,4750,0,Cash
SL0000436,T000291,2026-06-09 17:57:00,P038,2,4500.0,3300,0,Cash
SL0000437,T000292,2026-06-09 13:04:00,P013,2,8950.0,6450,0,KBZPay
SL0000438,T000293,2026-06-10 13:06:00,P012,1,9800.0,8800,0,Cash
SL0000439,T000294,2026-06-10 16:51:00,P020,1,9600.0,7050,0,WavePay
SL0000440,T000295,2026-06-10 07:56:00,P018,1,11000.0,7950,0,Cash
SL0000441,T000295,2026-06-10 07:56:00,P020,2,9600.0,7050,0,Cash
SL0000442,T000295,2026-06-10 07:56:00,P032,1,10850.0,8500,0,Cash
SL0000443,T000296,2026-06-10 14:27:00,P006,1,6750.0,4750,0,Cash
SL0000444,T000297,2026-06-10 11:50:00,P005,3,8700.0,6300,0,WavePay
SL0000445,T000297,2026-06-10 11:50:00,P003,2,7250.0,5200,0,Cash
SL0000446,T000297,2026-06-10 11:50:00,P015,2,1050.0,750,0,Cash
SL0000447,T000298,2026-06-10 11:19:00,P003,3,7250.0,5200,0,Cash
SL0000448,T000298,2026-06-10 11:19:00,P002,2,9700.0,7950,0,WavePay
SL0000449,T000298,2026-06-10 11:19:00,P033,1,550.0,450,0,Cash
SL0000450,T000299,2026-06-10 12:11:00,P014,1,10450.0,8900,0,Cash
SL0000451,T000300,2026-06-10 21:45:00,P024,1,5650.0,4800,0,KBZPay
SL0000452,T000301,2026-06-10 15:57:00,P015,1,1050.0,750,0,KBZPay
SL0000453,T000301,2026-06-10 15:57:00,P034,1,6900.0,5900,0,Cash
SL0000454,T000302,2026-06-10 17:33:00,P037,1,4650.0,3300,0,Cash
SL0000455,T000302,2026-06-10 17:33:00,P024,3,5650.0,4800,0,Cash
SL0000456,T000303,2026-06-10 12:09:00,P026,1,8650.0,7250,0,Cash
SL0000457,T000303,2026-06-10 12:09:00,P039,1,9350.0,7550,0,Cash
SL0000458,T000303,2026-06-10 12:09:00,P010,1,7200.0,5600,0,Cash
SL0000459,T000304,2026-06-10 09:25:00,P002,1,9700.0,7950,0,Cash
SL0000460,T000305,2026-06-10 07:19:00,P016,3,10700.0,8500,0,KBZPay
SL0000461,T000306,2026-06-10 15:17:00,P034,1,6900.0,5900,0,Cash
SL0000462,T000307,2026-06-10 21:06:00,P031,2,6800.0,4750,0,Cash
SL0000463,T000308,2026-06-10 12:50:00,P003,1,7250.0,5200,0,Cash
SL0000464,T000308,2026-06-10 12:50:00,P039,2,9350.0,7550,0,WavePay
SL0000465,T000308,2026-06-10 12:50:00,P034,1,6900.0,5900,0,Cash
SL0000466,T000309,2026-06-10 12:08:00,P038,1,4500.0,3300,0,Cash
SL0000467,T000309,2026-06-10 12:08:00,P030,1,9850.0,8500,0,WavePay
SL0000468,T000309,2026-06-10 12:08:00,P006,1,6750.0,4750,350,Cash
SL0000469,T000310,2026-06-10 12:01:00,P018,1,11000.0,7950,0,Cash
SL0000470,T000310,2026-06-10 12:01:00,P008,1,1450.0,1200,0,Cash
SL0000471,T000311,2026-06-10 20:40:00,P016,3,10700.0,8500,0,Cash
SL0000472,T000312,2026-06-10 11:59:00,P013,1,8950.0,6450,0,WavePay
SL0000473,T000313,2026-06-10 12:17:00,P035,1,10250.0,8150,0,Cash
SL0000474,T000313,2026-06-10 12:17:00,P020,1,9600.0,7050,0,Cash
SL0000475,T000314,2026-06-10 08:44:00,P003,3,7250.0,5200,0,Cash
SL0000476,T000315,2026-06-10 14:39:00,P028,1,950.0,750,0,KBZPay
SL0000477,T000315,2026-06-10 14:39:00,P038,1,4500.0,3300,0,KBZPay
SL0000478,T000316,2026-06-10 10:37:00,P005,1,8700.0,6300,0,KBZPay
SL0000479,T000317,2026-06-10 16:40:00,P026,1,8650.0,7250,0,Cash
SL0000480,T000317,2026-06-10 16:40:00,P037,1,4650.0,3300,0,WavePay
SL0000481,T000317,2026-06-10 16:40:00,P024,1,5650.0,4800,0,KBZPay
SL0000482,T000318,2026-06-10 09:33:00,P020,1,9600.0,7050,0,KBZPay
SL0000483,T000319,2026-06-10 11:45:00,P039,2,9350.0,7550,0,Cash
SL0000484,T000319,2026-06-10 11:45:00,P007,1,2750.0,2400,0,KBZPay
SL0000485,T000319,2026-06-10 11:45:00,P030,1,9850.0,8500,0,Cash
SL0000486,T000320,2026-06-10 13:28:00,P037,1,4650.0,3300,0,Cash
SL0000487,T000321,2026-06-10 18:09:00,P030,1,9850.0,8500,0,Cash
SL0000488,T000322,2026-06-10 12:21:00,P002,1,9700.0,7950,0,Cash
SL0000489,T000323,2026-06-10 07:24:00,P015,2,1050.0,750,0,Cash
SL0000490,T000324,2026-06-10 07:43:00,P006,1,6750.0,4750,0,KBZPay
SL0000491,T000325,2026-06-10 13:28:00,P028,1,950.0,750,0,Cash
SL0000492,T000326,2026-06-10 14:19:00,P039,1,9350.0,7550,0,Cash
SL0000493,T000326,2026-06-10 14:19:00,P028,2,950.0,750,0,Cash
SL0000494,T000327,2026-06-10 16:37:00,P034,1,6900.0,5900,0,Cash
SL0000495,T000328,2026-06-10 07:10:00,P025,1,2450.0,2150,0,Cash
SL0000496,T000329,2026-06-11 12:32:00,P028,4,950.0,750,0,KBZPay
SL0000497,T000329,2026-06-11 12:32:00,P021,1,10450.0,8200,0,KBZPay
SL0000498,T000330,2026-06-11 10:44:00,P026,1,8650.0,7250,0,KBZPay
SL0000499,T000331,2026-06-11 08:15:00,P033,1,550.0,450,50,Cash
SL0000500,T000332,2026-06-11 11:59:00,P033,1,550.0,450,0,Cash
SL0000501,T000332,2026-06-11 11:59:00,P003,2,7250.0,5200,0,KBZPay
SL0000502,T000333,2026-06-11 17:41:00,P016,1,10700.0,8500,0,Cash
SL0000503,T000334,2026-06-11 11:28:00,P011,1,5600.0,4100,0,Cash
SL0000504,T000334,2026-06-11 11:28:00,P010,1,7200.0,5600,0,Cash
SL0000505,T000335,2026-06-11 16:48:00,P037,2,4650.0,3300,0,Cash
SL0000506,T000336,2026-06-11 13:54:00,P017,3,8050.0,6850,0,Cash
SL0000507,T000336,2026-06-11 13:54:00,P011,3,5600.0,4100,0,KBZPay
SL0000508,T000336,2026-06-11 13:54:00,P037,1,4650.0,3300,0,WavePay
SL0000509,T000337,2026-06-11 18:08:00,P018,1,11000.0,7950,0,Cash
SL0000510,T000338,2026-06-11 09:20:00,P015,1,1050.0,750,50,Cash
SL0000511,T000338,2026-06-11 09:20:00,P008,2,1450.0,1200,150,Cash
SL0000512,T000339,2026-06-11 17:04:00,P010,1,7200.0,5600,0,Cash
SL0000513,T000340,2026-06-11 08:34:00,P020,1,9600.0,7050,500,Cash
SL0000514,T000341,2026-06-11 12:07:00,P026,1,8650.0,7250,0,Cash
SL0000515,T000342,2026-06-11 15:53:00,P035,1,10250.0,8150,0,KBZPay
SL0000516,T000343,2026-06-11 16:47:00,P003,1,7250.0,5200,0,KBZPay
SL0000517,T000344,2026-06-11 16:20:00,P006,1,6750.0,4750,0,KBZPay
SL0000518,T000344,2026-06-11 16:20:00,P015,1,1050.0,750,0,Cash
SL0000519,T000345,2026-06-11 13:23:00,P039,1,9350.0,7550,0,KBZPay
SL0000520,T000345,2026-06-11 13:23:00,P027,2,600.0,500,0,Cash
SL0000521,T000346,2026-06-11 17:18:00,P031,1,6800.0,4750,0,Cash
SL0000522,T000347,2026-06-11 12:15:00,P020,1,9600.0,7050,0,Cash
SL0000523,T000348,2026-06-11 13:16:00,P013,1,8950.0,6450,0,Cash
SL0000524,T000349,2026-06-11 17:17:00,P030,1,9850.0,8500,0,Cash
SL0000525,T000350,2026-06-11 16:43:00,P015,1,1050.0,750,0,Cash
SL0000526,T000351,2026-06-11 12:05:00,P005,1,8700.0,6300,0,Cash
SL0000527,T000352,2026-06-11 11:57:00,P039,2,9350.0,7550,0,WavePay
SL0000528,T000352,2026-06-11 11:57:00,P016,4,10700.0,8500,0,Cash
SL0000529,T000353,2026-06-11 13:56:00,P003,1,7250.0,5200,0,Cash
SL0000530,T000354,2026-06-11 10:34:00,P020,1,9600.0,7050,0,Cash
SL0000531,T000354,2026-06-11 10:34:00,P016,2,10700.0,8500,0,Cash
SL0000532,T000355,2026-06-11 07:57:00,P003,2,7250.0,5200,0,Cash
SL0000533,T000356,2026-06-11 11:41:00,P035,1,10250.0,8150,0,Cash
SL0000534,T000357,2026-06-11 10:13:00,P015,2,1050.0,750,0,Cash
SL0000535,T000358,2026-06-11 07:52:00,P033,2,550.0,450,0,KBZPay
SL0000536,T000359,2026-06-11 16:15:00,P034,1,6900.0,5900,0,Cash
SL0000537,T000359,2026-06-11 16:15:00,P033,1,550.0,450,0,Cash
SL0000538,T000359,2026-06-11 16:15:00,P040,1,6800.0,5650,0,Cash
SL0000539,T000360,2026-06-11 14:31:00,P004,3,2300.0,1700,0,Cash
SL0000540,T000360,2026-06-11 14:31:00,P020,2,9600.0,7050,0,WavePay
SL0000541,T000361,2026-06-11 17:00:00,P025,1,2450.0,2150,100,Cash
SL0000542,T000362,2026-06-11 11:16:00,P005,1,8700.0,6300,0,Cash
SL0000543,T000363,2026-06-11 15:58:00,P027,1,600.0,500,0,KBZPay
SL0000544,T000363,2026-06-11 15:58:00,P020,2,9600.0,7050,0,Cash
SL0000545,T000364,2026-06-11 14:19:00,P020,1,9600.0,7050,0,Cash
SL0000546,T000365,2026-06-12 14:32:00,P020,1,9600.0,7050,0,Cash
SL0000547,T000365,2026-06-12 14:32:00,P029,1,9250.0,7400,0,Cash
SL0000548,T000366,2026-06-12 13:02:00,P018,1,11000.0,7950,0,Cash
SL0000549,T000367,2026-06-12 10:54:00,P038,1,4500.0,3300,0,Cash
SL0000550,T000368,2026-06-12 20:25:00,P036,1,6250.0,4350,0,KBZPay
SL0000551,T000369,2026-06-12 16:25:00,P016,2,10700.0,8500,0,Cash
SL0000552,T000370,2026-06-12 08:56:00,P027,2,600.0,500,0,Cash
SL0000553,T000370,2026-06-12 08:56:00,P028,1,950.0,750,0,Cash
SL0000554,T000371,2026-06-12 18:06:00,P008,1,1450.0,1200,0,Cash
SL0000555,T000371,2026-06-12 18:06:00,P034,1,6900.0,5900,0,Cash
SL0000556,T000372,2026-06-12 14:37:00,P034,1,6900.0,5900,0,Cash
SL0000557,T000373,2026-06-12 18:00:00,P035,1,10250.0,8150,0,Cash
SL0000558,T000374,2026-06-12 15:31:00,P021,1,10450.0,8200,0,Cash
SL0000559,T000374,2026-06-12 15:31:00,P015,2,1050.0,750,0,Cash
SL0000560,T000374,2026-06-12 15:31:00,P008,1,1450.0,1200,0,Cash
SL0000561,T000375,2026-06-12 13:55:00,P037,2,4650.0,3300,0,WavePay
SL0000562,T000376,2026-06-12 14:20:00,P011,3,5600.0,4100,0,Cash
SL0000563,T000376,2026-06-12 14:20:00,P005,1,8700.0,6300,0,Cash
SL0000564,T000376,2026-06-12 14:20:00,P020,1,9600.0,7050,0,Cash
SL0000565,T000377,2026-06-12 16:56:00,P003,1,7250.0,5200,0,Cash
SL0000566,T000377,2026-06-12 16:56:00,P016,1,10700.0,8500,0,Cash
SL0000567,T000377,2026-06-12 16:56:00,P006,3,6750.0,4750,1000,WavePay
SL0000568,T000378,2026-06-12 18:59:00,P036,1,6250.0,4350,0,Cash
SL0000569,T000379,2026-06-12 12:24:00,P020,1,9600.0,7050,0,Cash
SL0000570,T000380,2026-06-12 15:12:00,P039,1,9350.0,7550,0,KBZPay
SL0000571,T000380,2026-06-12 15:12:00,P012,1,9800.0,8800,0,Cash
SL0000572,T000381,2026-06-12 11:41:00,P032,1,10850.0,8500,0,Cash
SL0000573,T000382,2026-06-12 19:53:00,P008,1,1450.0,1200,0,WavePay
SL0000574,T000383,2026-06-12 12:21:00,P027,1,600.0,500,0,Cash
SL0000575,T000384,2026-06-12 13:25:00,P020,1,9600.0,7050,0,Cash
SL0000576,T000384,2026-06-12 13:25:00,P011,1,5600.0,4100,0,Cash
SL0000577,T000384,2026-06-12 13:25:00,P005,1,8700.0,6300,0,Cash
SL0000578,T000385,2026-06-12 14:35:00,P002,2,9700.0,7950,0,Cash
SL0000579,T000386,2026-06-12 10:52:00,P021,2,10450.0,8200,0,Cash
SL0000580,T000387,2026-06-12 08:48:00,P033,1,550.0,450,0,Cash
SL0000581,T000388,2026-06-12 20:33:00,P020,1,9600.0,7050,0,WavePay
SL0000582,T000389,2026-06-12 16:03:00,P020,1,9600.0,7050,0,Cash
SL0000583,T000390,2026-06-13 14:54:00,P035,1,10250.0,8150,0,WavePay
SL0000584,T000391,2026-06-13 07:16:00,P008,1,1450.0,1200,0,KBZPay
SL0000585,T000392,2026-06-13 11:16:00,P007,3,2750.0,2400,0,KBZPay
SL0000586,T000392,2026-06-13 11:16:00,P039,2,9350.0,7550,0,Cash
SL0000587,T000392,2026-06-13 11:16:00,P017,1,8050.0,6850,0,Cash
SL0000588,T000393,2026-06-13 17:43:00,P020,1,9600.0,7050,500,KBZPay
SL0000589,T000394,2026-06-13 08:51:00,P020,2,9600.0,7050,950,Cash
SL0000590,T000395,2026-06-13 11:02:00,P025,1,2450.0,2150,0,Cash
SL0000591,T000396,2026-06-13 18:32:00,P022,3,8800.0,7450,0,Cash
SL0000592,T000397,2026-06-13 16:25:00,P015,2,1050.0,750,0,WavePay
SL0000593,T000398,2026-06-13 14:34:00,P011,1,5600.0,4100,0,KBZPay
SL0000594,T000399,2026-06-13 16:07:00,P008,1,1450.0,1200,50,KBZPay
SL0000595,T000399,2026-06-13 16:07:00,P005,1,8700.0,6300,0,Cash
SL0000596,T000400,2026-06-13 20:06:00,P012,1,9800.0,8800,0,Cash
SL0000597,T000401,2026-06-13 11:32:00,P031,1,6800.0,4750,0,Cash
SL0000598,T000402,2026-06-13 21:43:00,P002,1,9700.0,7950,0,Cash
SL0000599,T000403,2026-06-13 19:53:00,P011,1,5600.0,4100,0,Cash
SL0000600,T000404,2026-06-13 14:58:00,P006,1,6750.0,4750,0,Cash
SL0000601,T000404,2026-06-13 14:58:00,P033,1,550.0,450,0,Cash
SL0000602,T000404,2026-06-13 14:58:00,P015,2,1050.0,750,0,Cash
SL0000603,T000405,2026-06-13 14:20:00,P039,1,9350.0,7550,0,KBZPay
SL0000604,T000406,2026-06-13 07:12:00,P004,1,2300.0,1700,0,Cash
SL0000605,T000406,2026-06-13 07:12:00,P005,1,8700.0,6300,0,Cash
SL0000606,T000407,2026-06-13 07:54:00,P031,1,6800.0,4750,0,Cash
SL0000607,T000407,2026-06-13 07:54:00,P012,1,9800.0,8800,0,WavePay
SL0000608,T000408,2026-06-13 14:17:00,P034,1,6900.0,5900,0,KBZPay
SL0000609,T000408,2026-06-13 14:17:00,P006,1,6750.0,4750,0,Cash
SL0000610,T000408,2026-06-13 14:17:00,P015,1,1050.0,750,50,KBZPay
SL0000611,T000409,2026-06-13 17:05:00,P012,2,9800.0,8800,0,Cash
SL0000612,T000409,2026-06-13 17:05:00,P030,2,9850.0,8500,0,Cash
SL0000613,T000410,2026-06-13 10:52:00,P039,3,9350.0,7550,0,Cash
SL0000614,T000411,2026-06-13 10:52:00,P010,1,7200.0,5600,0,Cash
SL0000615,T000412,2026-06-13 10:27:00,P035,3,10250.0,8150,0,Cash
SL0000616,T000412,2026-06-13 10:27:00,P020,1,9600.0,7050,0,Cash
SL0000617,T000413,2026-06-13 13:31:00,P017,1,8050.0,6850,0,Cash
SL0000618,T000413,2026-06-13 13:31:00,P031,2,6800.0,4750,0,Cash
SL0000619,T000413,2026-06-13 13:31:00,P035,1,10250.0,8150,0,Cash
SL0000620,T000414,2026-06-13 07:26:00,P018,2,11000.0,7950,0,Cash
SL0000621,T000415,2026-06-13 10:42:00,P030,1,9850.0,8500,0,Cash
SL0000622,T000416,2026-06-13 11:18:00,P027,2,600.0,500,0,KBZPay
SL0000623,T000416,2026-06-13 11:18:00,P028,1,950.0,750,0,WavePay
SL0000624,T000417,2026-06-13 15:10:00,P024,1,5650.0,4800,0,Cash
SL0000625,T000418,2026-06-13 12:53:00,P004,2,2300.0,1700,0,Cash
SL0000626,T000419,2026-06-13 09:12:00,P015,1,1050.0,750,0,Cash
SL0000627,T000419,2026-06-13 09:12:00,P030,2,9850.0,8500,0,Cash
SL0000628,T000420,2026-06-13 17:07:00,P012,1,9800.0,8800,0,KBZPay
SL0000629,T000421,2026-06-13 10:57:00,P004,1,2300.0,1700,0,KBZPay
SL0000630,T000421,2026-06-13 10:57:00,P017,1,8050.0,6850,0,WavePay
SL0000631,T000422,2026-06-13 16:37:00,P025,1,2450.0,2150,0,Cash
SL0000632,T000423,2026-06-13 18:16:00,P013,2,8950.0,6450,0,Cash
SL0000633,T000424,2026-06-13 14:18:00,P020,2,9600.0,7050,0,KBZPay
SL0000634,T000425,2026-06-13 12:42:00,P015,1,1050.0,750,0,Cash
SL0000635,T000425,2026-06-13 12:42:00,P026,2,8650.0,7250,850,Cash
SL0000636,T000425,2026-06-13 12:42:00,P006,1,6750.0,4750,0,Cash
SL0000637,T000426,2026-06-13 14:11:00,P034,3,6900.0,5900,0,KBZPay
SL0000638,T000426,2026-06-13 14:11:00,P015,4,1050.0,750,0,WavePay
SL0000639,T000427,2026-06-13 20:10:00,P008,1,1450.0,1200,0,Cash
SL0000640,T000428,2026-06-13 10:18:00,P039,1,9350.0,7550,0,Cash
SL0000641,T000428,2026-06-13 10:18:00,P014,1,10450.0,8900,0,Cash
SL0000642,T000429,2026-06-13 10:44:00,P039,2,9350.0,7550,0,WavePay
SL0000643,T000430,2026-06-13 14:48:00,P006,2,6750.0,4750,0,Cash
SL0000644,T000430,2026-06-13 14:48:00,P040,1,6800.0,5650,0,Cash
SL0000645,T000431,2026-06-13 15:51:00,P020,1,9600.0,7050,0,Cash
SL0000646,T000432,2026-06-13 11:55:00,P010,1,7200.0,5600,0,Cash
SL0000647,T000433,2026-06-13 13:36:00,P024,1,5650.0,4800,0,Cash
SL0000648,T000434,2026-06-13 18:52:00,P038,1,4500.0,3300,0,Cash
SL0000649,T000435,2026-06-14 21:12:00,P037,1,4650.0,3300,0,Cash
SL0000650,T000436,2026-06-14 16:58:00,P020,1,9600.0,7050,0,WavePay
SL0000651,T000437,2026-06-14 15:51:00,P012,1,9800.0,8800,0,Cash
SL0000652,T000438,2026-06-14 21:34:00,P039,1,9350.0,7550,0,Cash
SL0000653,T000439,2026-06-14 21:35:00,P005,1,8700.0,6300,450,Cash
SL0000654,T000440,2026-06-14 18:51:00,P018,1,11000.0,7950,0,Cash
SL0000655,T000440,2026-06-14 18:51:00,P008,1,1450.0,1200,50,Cash
SL0000656,T000441,2026-06-14 21:59:00,P012,1,9800.0,8800,0,Cash
SL0000657,T000442,2026-06-14 11:00:00,P003,1,7250.0,5200,350,WavePay
SL0000658,T000442,2026-06-14 11:00:00,P026,3,8650.0,7250,0,Cash
SL0000659,T000443,2026-06-14 19:50:00,P027,3,600.0,500,0,Cash
